Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,migration_size,tune,8,12,9.93478314595178
SchaffersEvaluation,migration_size,tune,8,13,9.99914660434755
SchaffersEvaluation,migration_size,tune,8,14,9.999780537208194
SchaffersEvaluation,migration_size,tune,8,15,9.981491337775454
SchaffersEvaluation,migration_size,tune,8,16,9.99983427511529
SchaffersEvaluation,migration_size,tune,8,17,9.966754327536545
SchaffersEvaluation,migration_size,tune,8,18,9.999979941546172
SchaffersEvaluation,migration_size,tune,8,19,10.0
SchaffersEvaluation,migration_size,tune,8,20,9.999827348117195
SchaffersEvaluation,migration_size,tune,8,21,9.999980215146634
SchaffersEvaluation,migration_size,tune,8,22,9.999955532193297
SchaffersEvaluation,migration_size,tune,8,23,9.886539575202487
SchaffersEvaluation,migration_size,tune,8,24,9.99416586604424
SchaffersEvaluation,migration_size,tune,8,25,9.999959514017036
SchaffersEvaluation,migration_size,tune,8,26,10.0
SchaffersEvaluation,migration_size,tune,8,27,9.999995130546397
SchaffersEvaluation,migration_size,tune,8,28,9.99999027496483
SchaffersEvaluation,migration_size,tune,8,29,9.999898974198562
SchaffersEvaluation,migration_size,tune,8,30,9.999997833381785
SchaffersEvaluation,migration_size,tune,8,31,9.99881082980105
SchaffersEvaluation,migration_size,tune,8,32,9.995517462230847
SchaffersEvaluation,migration_size,tune,8,33,9.999966388506072
SchaffersEvaluation,migration_size,tune,8,34,9.999994805416785
SchaffersEvaluation,migration_size,tune,8,35,9.99439042424594
SchaffersEvaluation,migration_size,tune,8,36,9.998416783495387
SchaffersEvaluation,migration_size,tune,8,37,9.999994002758594
SchaffersEvaluation,migration_size,tune,8,38,9.990476939161539
SchaffersEvaluation,migration_size,tune,8,39,9.99356264561946
SchaffersEvaluation,migration_size,tune,8,40,9.999839201820324
